LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv
1058382727,"CERTAINLY WOOD, INC.",WILLIAMSTOWN,NJ,487214.459,"COMMERCE BANK, A DIVISION OF",PA,2640082.829,28-Feb-97,2035.539019,-19.73479192,14.39040168,1.140942852,-2.392717641,0.853658336,23766.02232,3.016002825,0,N,,30-Apr-97,"$163,245.98",$0.00,P I F,"$44,414.80","$169,939.47","$98,511.45"
1058389596,"CASCO BAY STEEL STRUCTURES, IN",SOUTH PORTLAND,ME,487269.2411,KEYBANK NATIONAL ASSOCIATION,OH,2640371.843,02-Apr-98,2035.543516,-19.74721034,14.39112457,1.140933266,-2.393091133,0.853661925,23768.72113,3.016339279,Y,N,,30-Apr-99,"$163,250.45",$0.00,P I F,"$44,418.71","$169,945.08","$98,512.78"
1058396464,SCHULTZ MEDICAL TRANSCRIPTION,BRISTOL,RI,487324.0233,BANK OF AMERICA NATL ASSOC,NC,2640660.857,03-Apr-98,2035.548013,-19.75962876,14.39184745,1.140923681,-2.393464624,0.853665514,23771.41995,3.016675733,Y,N,,31-May-98,"$163,254.92",$0.00,P I F,"$44,422.63","$169,950.69","$98,514.10"
1058403332,"RYLAND MOTOR FREIGHT, INC.",RICHMOND,VA,487378.8054,FIRST COMMUNITY BANK,VA,2640949.871,28-Feb-97,2035.55251,-19.77204718,14.39257034,1.140914096,-2.393838116,0.853669103,23774.11877,3.017012187,N,Y,,11-Mar-97,"$163,259.39",$0.00,P I F,"$44,426.55","$169,956.30","$98,515.43"
1058410200,"GRI Medical Products, Inc.",Westwood,MA,487433.5876,BANK OF AMERICA NATL ASSOC,RI,2641238.885,03-Apr-98,2035.557007,-19.7844656,14.39329323,1.140904511,-2.394211607,0.853672692,23776.81758,3.01734864,0,N,,31-May-98,"$163,263.86",$0.00,P I F,"$44,430.46","$169,961.91","$98,516.76"
1058417068,"BACHRACH JACOBS SEARCH GROUP,",NEW YORK,NY,487488.3697,"KEY DIRECT, A BRANCH OF",OH,2641527.899,07-Apr-98,2035.561504,-19.79688402,14.39401612,1.140894926,-2.394585099,0.853676281,23779.5164,3.017685094,0,N,,30-Jun-98,"$163,268.33",$0.00,P I F,"$44,434.38","$169,967.53","$98,518.09"
1058423937,"OUTHOUSE PRODUCTIONS, INC.",NEW YORK,NY,487543.1519,JPMORGAN CHASE BANK NATL ASSOC,IL,2641816.913,28-Feb-97,2035.566001,-19.80930244,14.394739,1.14088534,-2.39495859,0.85367987,23782.21522,3.018021548,Y,N,,30-Jun-99,"$163,272.80",$0.00,P I F,"$44,438.30","$169,973.14","$98,519.42"
1058430805,Farmingville Discount Fuel Oil,Holbrook,NY,487597.9341,JPMORGAN CHASE BANK NATL ASSOC,NY,2642105.927,08-Apr-98,2035.570498,-19.82172086,14.39546189,1.140875755,-2.395332082,0.853683459,23784.91404,3.018358002,0,N,,30-Jun-98,"$163,277.27",$0.00,P I F,"$44,442.21","$169,978.75","$98,520.75"
1058437673,CONTRACT SERVICES,EDINBURG,TX,487652.7162,CAPITAL ONE NATL ASSOC,TX,2642394.941,28-Feb-97,2035.574995,-19.83413929,14.39618478,1.14086617,-2.395705573,0.853687048,23787.61285,3.018694455,N,Y,,31-May-98,"$163,281.74",$0.00,P I F,"$44,446.13","$169,984.36","$98,522.08"
1058444541,"Emerling Fire Equipment, Inc.",West Seneca,NY,487707.4984,KEYBANK NATIONAL ASSOCIATION,OH,2642683.955,10-Apr-98,2035.579492,-19.84655771,14.39690767,1.140856585,-2.396079064,0.853690637,23790.31167,3.019030909,0,N,,28-Feb-99,"$163,286.21",$0.00,P I F,"$44,450.05","$169,989.97","$98,523.40"
1058451409,ROCK-TEK INC,UNION GROVE,WI,487762.2805,COMMUNITY STATE BANK,WI,2642972.969,28-Feb-97,2035.583989,-19.85897613,14.39763055,1.140847,-2.396452556,0.853694226,23793.01049,3.019367363,N,Y,,30-Apr-97,"$163,290.68",$0.00,P I F,"$44,453.96","$169,995.59","$98,524.73"
1058458278,"Emerling Fire Equipment, Inc.",West Seneca,NY,487817.0627,KEYBANK NATIONAL ASSOCIATION,OH,2643261.983,10-Apr-98,2035.588486,-19.87139455,14.39835344,1.140837414,-2.396826047,0.853697815,23795.7093,3.019703817,0,N,,30-Jun-98,"$163,295.15",$0.00,P I F,"$44,457.88","$170,001.20","$98,526.06"
1058465146,Centeral New York Aquatic Harv,Fulton,NY,487871.8448,KEYBANK NATIONAL ASSOCIATION,OH,2643550.997,10-Apr-98,2035.592983,-19.88381297,14.39907633,1.140827829,-2.397199539,0.853701404,23798.40812,3.02004027,0,N,,31-May-98,"$163,299.62",$0.00,P I F,"$44,461.80","$170,006.81","$98,527.39"
1058472014,"Dollar Daze, Inc.",Cape Elizabeth (Town of),ME,487926.627,KEYBANK NATIONAL ASSOCIATION,OH,2643840.011,13-Apr-98,2035.59748,-19.89623139,14.39979922,1.140818244,-2.39757303,0.853704992,23801.10694,3.020376724,0,N,,31-May-98,"$163,304.09",$0.00,P I F,"$44,465.72","$170,012.42","$98,528.72"
1058478882,"JEFFREY AUSTERLITZ, M D",CRANSTON,RI,487981.4091,BANK OF AMERICA NATL ASSOC,NC,2644129.025,15-Apr-98,2035.601977,-19.90864981,14.4005221,1.140808659,-2.397946522,0.853708581,23803.80575,3.020713178,Y,N,,31-Aug-99,"$163,308.56",$0.00,P I F,"$44,469.63","$170,018.03","$98,530.05"
1058485750,"BROKER ONE, INC.",CHESTERTOWN,MD,488036.1913,CHESAPEAKE BK & TR CO,MD,2644418.039,28-Feb-97,2035.606474,-19.92106823,14.40124499,1.140799074,-2.398320013,0.85371217,23806.50457,3.021049632,N,Y,,31-Mar-99,"$163,313.03",$0.00,P I F,"$44,473.55","$170,023.65","$98,531.38"
1058492619,"Joey Scissors, Inc.",Tuckahoe,NY,488090.9735,KEYBANK NATIONAL ASSOCIATION,OH,2644707.053,17-Apr-98,2035.610971,-19.93348665,14.40196788,1.140789488,-2.398693505,0.853715759,23809.20339,3.021386085,0,N,,31-May-98,"$163,317.50",$0.00,P I F,"$44,477.47","$170,029.26","$98,532.71"
1058499487,"United Expansion, Inc.",Newburgh,NY,488145.7556,KEYBANK NATIONAL ASSOCIATION,OH,2644996.067,17-Apr-98,2035.615468,-19.94590507,14.40269076,1.140779903,-2.399066996,0.853719348,23811.9022,3.021722539,0,N,24-May-04,31-May-98,"$163,321.97",$0.00,CHGOFF,"$44,481.38","$170,034.87","$98,534.03"
1058506355,"OZ ONLINE, INC",JUNCTION CITY,KS,488200.5378,SUNFLOWER BANK NATL ASSOC,KS,2645285.081,28-Feb-97,2035.619965,-19.95832349,14.40341365,1.140770318,-2.399440488,0.853722937,23814.60102,3.022058993,N,Y,,31-May-97,"$163,326.44",$0.00,P I F,"$44,485.30","$170,040.48","$98,535.36"
1058513223,"Maple Leaf Malt & Brewing, Inc",Wilmington,VT,488255.3199,KEYBANK NATIONAL ASSOCIATION,OH,2645574.095,17-Apr-98,2035.624462,-19.97074192,14.40413654,1.140760733,-2.399813979,0.853726526,23817.29984,3.022395447,0,N,,30-Jun-98,"$163,330.91",$0.00,P I F,"$44,489.22","$170,046.09","$98,536.69"
1058520091,OLGA TSIRESHKIN M.D.,NEW YORK,NY,488310.1021,JPMORGAN CHASE BANK NATL ASSOC,IL,2645863.109,28-Feb-97,2035.628959,-19.98316034,14.40485943,1.140751148,-2.400187471,0.853730115,23819.99866,3.0227319,0,N,,31-Aug-97,"$163,335.38",$0.00,P I F,"$44,493.13","$170,051.71","$98,538.02"
1058526959,"Fuel Efficiency, LLC",Clyde,NY,488364.8842,KEYBANK NATIONAL ASSOCIATION,OH,2646152.123,17-Apr-98,2035.633456,-19.99557876,14.40558231,1.140741562,-2.400560962,0.853733704,23822.69747,3.023068354,0,N,,28-Feb-03,"$163,339.85",$0.00,P I F,"$44,497.05","$170,057.32","$98,539.35"
1058533828,"A & B ART ASSOCIATION, INC.",WHITE PLAINS,NY,488419.6664,JPMORGAN CHASE BANK NATL ASSOC,IL,2646441.137,28-Feb-97,2035.637953,-20.00799718,14.4063052,1.140731977,-2.400934454,0.853737293,23825.39629,3.023404808,Y,N,,31-Aug-97,"$163,344.32",$0.00,P I F,"$44,500.97","$170,062.93","$98,540.68"
1058540696,"Dollar Daze, Inc.",Cape Elizabeth (Town of),ME,488474.4486,KEYBANK NATIONAL ASSOCIATION,OH,2646730.151,17-Apr-98,2035.64245,-20.0204156,14.40702809,1.140722392,-2.401307945,0.853740882,23828.09511,3.023741262,0,N,,30-Apr-99,"$163,348.79",$0.00,P I F,"$44,504.88","$170,068.54","$98,542.01"
1058547564,LIFE RAFT AND SURVIVAL EQUIPME,PORTSMOUTH,RI,488529.2307,CITIZENS BANK NATL ASSOC,RI,2647019.165,28-Feb-97,2035.646947,-20.03283402,14.40775098,1.140712807,-2.401681437,0.853744471,23830.79392,3.024077715,T,N,,30-Jun-97,"$163,353.26",$0.00,P I F,"$44,508.80","$170,074.15","$98,543.34"
1058554432,Orion Design Enterprises,Pepperell,MA,488584.0129,BANK OF AMERICA NATL ASSOC,RI,2647308.179,28-Apr-98,2035.651444,-20.04525244,14.40847386,1.140703222,-2.402054928,0.85374806,23833.49274,3.024414169,0,N,,30-Jun-98,"$163,357.73",$0.00,P I F,"$44,512.72","$170,079.77","$98,544.66"
1058561300,College Hype Sportswear,Boston,MA,488638.795,BANK OF AMERICA NATL ASSOC,RI,2647597.193,30-Apr-98,2035.655941,-20.05767086,14.40919675,1.140693636,-2.40242842,0.853751649,23836.19156,3.024750623,0,N,,30-Jun-98,"$163,362.20",$0.00,P I F,"$44,516.64","$170,085.38","$98,545.99"
1058568169,MULLINS CATERING & TAKE OUT LL,GOUVERNEUR,NY,488693.5772,NEW YORK BUS. DEVEL CORP,NY,2647886.207,07-Feb-06,2035.660438,-20.07008928,14.40991964,1.140684051,-2.402801911,0.853755237,23838.89037,3.025087077,N,N,,30-Jun-06,"$163,366.67",$0.00,P I F,"$44,520.55","$170,090.99","$98,547.32"
1058575037,Marcellus Pizza & Subs,Marcellus,NY,488748.3593,KEYBANK NATIONAL ASSOCIATION,OH,2648175.221,01-May-98,2035.664935,-20.0825077,14.41064253,1.140674466,-2.403175403,0.853758826,23841.58919,3.02542353,0,N,,30-Jun-98,"$163,371.14",$0.00,P I F,"$44,524.47","$170,096.60","$98,548.65"
1058581905,HASTY EQUIPMENT INC,EDWARDS,IL,488803.1415,ILLINOIS BUS. FINAN SERVICES,IL,2648464.235,07-Feb-06,2035.669432,-20.09492612,14.41136541,1.140664881,-2.403548894,0.853762415,23844.28801,3.025759984,0,N,,15-Nov-06,"$163,375.61",$0.00,P I F,"$44,528.39","$170,102.21","$98,549.98"
1058588773,RICHARD & LISA KEANE,LEWISTOWN,ID,488857.9237,MOUNTAIN W. BANK NATL ASSOC,MT,2648753.249,28-Feb-97,2035.673929,-20.10734454,14.4120883,1.140655296,-2.403922386,0.853766004,23846.98682,3.026096438,N,N,,31-May-97,"$163,380.08",$0.00,P I F,"$44,532.30","$170,107.83","$98,551.31"
1058595641,PEP'S,CONRAD,MT,488912.7058,STOCKMAN BANK OF MONTANA,MT,2649042.263,28-Feb-97,2035.678426,-20.11976297,14.41281119,1.14064571,-2.404295877,0.853769593,23849.68564,3.026432892,N,Y,,31-May-97,"$163,384.55",$0.00,P I F,"$44,536.22","$170,113.44","$98,552.64"
1058602510,"The Allergy Center, P.C.",South Burlington,VT,488967.488,KEYBANK NATIONAL ASSOCIATION,OH,2649331.277,06-May-98,2035.682923,-20.13218139,14.41353408,1.140636125,-2.404669369,0.853773182,23852.38446,3.026769345,0,N,,31-Aug-98,"$163,389.02",$0.00,P I F,"$44,540.14","$170,119.05","$98,553.96"
1058609378,MERIT MEDICAL ASSOCIATES,DALLAS,TX,489022.2701,COMERICA BANK,TX,2649620.291,28-Feb-97,2035.68742,-20.14459981,14.41425696,1.14062654,-2.40504286,0.853776771,23855.08327,3.027105799,N,Y,,31-Mar-97,"$163,393.49",$0.00,P I F,"$44,544.05","$170,124.66","$98,555.29"
1058616246,Milton Wood Products,Milton,VT,489077.0523,KEYBANK NATIONAL ASSOCIATION,OH,2649909.305,08-May-98,2035.691917,-20.15701823,14.41497985,1.140616955,-2.405416352,0.85378036,23857.78209,3.027442253,0,N,12-Jun-13,31-Jul-98,"$163,397.96",$0.00,CHGOFF,"$44,547.97","$170,130.27","$98,556.62"
1058623114,"Chinaberry, LTD",Saratoga Springs,NY,489131.8344,KEYBANK NATIONAL ASSOCIATION,OH,2650198.319,08-May-98,2035.696414,-20.16943665,14.41570274,1.14060737,-2.405789843,0.853783949,23860.48091,3.027778707,0,N,,30-Jun-98,"$163,402.43",$0.00,P I F,"$44,551.89","$170,135.89","$98,557.95"
1058629982,PEPE'S MEXICAN RESTAURANT,BOISE,ID,489186.6166,KEYBANK NATIONAL ASSOCIATION,ID,2650487.333,28-Feb-97,2035.700911,-20.18185507,14.41642563,1.140597784,-2.406163335,0.853787538,23863.17973,3.02811516,N,Y,,31-Mar-97,"$163,406.90",$0.00,P I F,"$44,555.80","$170,141.50","$98,559.28"
1058636851,Kid's Kingdom Child Care Cente,Orchard Park,NY,489241.3987,KEYBANK NATIONAL ASSOCIATION,OH,2650776.347,08-May-98,2035.705408,-20.19427349,14.41714851,1.140588199,-2.406536826,0.853791127,23865.87854,3.028451614,0,N,,30-Sep-98,"$163,411.37",$0.00,P I F,"$44,559.72","$170,147.11","$98,560.61"
1058643719,FRAMELAND,ROSWELL,GA,489296.1809,"READYCAP LENDING, LLC",CA,2651065.361,28-Feb-97,2035.709905,-20.20669191,14.4178714,1.140578614,-2.406910318,0.853794716,23868.57736,3.028788068,0,N,,31-May-97,"$163,415.84",$0.00,P I F,"$44,563.64","$170,152.72","$98,561.94"
1058650587,The Mint Still,Sodus,NY,489350.9631,KEYBANK NATIONAL ASSOCIATION,OH,2651354.375,13-May-98,2035.714402,-20.21911033,14.41859429,1.140569029,-2.407283809,0.853798305,23871.27618,3.029124522,0,N,,31-Dec-98,"$163,420.31",$0.00,P I F,"$44,567.56","$170,158.33","$98,563.27"
1058657455,Another Story Books,Worcester,MA,489405.7452,BANK OF AMERICA NATL ASSOC,RI,2651643.389,15-May-98,2035.718899,-20.23152875,14.41931718,1.140559444,-2.407657301,0.853801894,23873.97499,3.029460975,0,N,,31-May-99,"$163,424.78",$0.00,P I F,"$44,571.47","$170,163.95","$98,564.59"
1058664323,ADVANCED TRAILER LEASING & SAL,IRVING,TX,489460.5274,JPMORGAN CHASE BANK NATL ASSOC,IL,2651932.403,28-Feb-97,2035.723396,-20.24394717,14.42004006,1.140549858,-2.408030792,0.853805482,23876.67381,3.029797429,0,N,,30-Apr-97,"$163,429.25",$0.00,P I F,"$44,575.39","$170,169.56","$98,565.92"
1058671192,"Chinaberry, LTD",Saratoga Springs,NY,489515.3095,KEYBANK NATIONAL ASSOCIATION,OH,2652221.417,18-May-98,2035.727893,-20.2563656,14.42076295,1.140540273,-2.408404284,0.853809071,23879.37263,3.030133883,0,N,,30-Jun-98,"$163,433.72",$0.00,,"$44,579.31","$170,175.17","$98,567.25"
1058678060,DYSON OIL OF OHIO,COLUMBUS,OH,489570.0917,JPMORGAN CHASE BANK NATL ASSOC,IL,2652510.431,28-Feb-97,2035.73239,-20.26878402,14.42148584,1.140530688,-2.408777775,0.85381266,23882.07144,3.030470337,0,N,,30-Sep-97,"$163,438.19",$0.00,P I F,"$44,583.22","$170,180.78","$98,568.58"
1058684928,"Surfaceworks, Inc.",Watertown (Town of),MA,489624.8738,BANK OF AMERICA NATL ASSOC,RI,2652799.445,18-May-98,2035.736887,-20.28120244,14.42220873,1.140521103,-2.409151267,0.853816249,23884.77026,3.03080679,0,N,,30-Sep-98,"$163,442.66",$0.00,P I F,"$44,587.14","$170,186.39","$98,569.91"
1058691796,COUNTRY GARDEN LANDSCAPE,ANAHEIM,CA,489679.656,CDC SMALL BUS. FINAN CORP,CA,2653088.459,07-Feb-06,2035.741384,-20.29362086,14.42293161,1.140511518,-2.409524758,0.853819838,23887.46908,3.031143244,0,N,,17-May-06,"$163,447.13",$0.00,P I F,"$44,591.06","$170,192.01","$98,571.24"
1058698664,"MARBLELIFE OF NE NEW JERSEY, I",LINCOLN PARK,NJ,489734.4382,"READYCAP LENDING, LLC",CA,2653377.473,28-Feb-97,2035.745881,-20.30603928,14.4236545,1.140501932,-2.40989825,0.853823427,23890.16789,3.031479698,0,N,17-Jul-02,31-May-97,"$163,451.60",$0.00,CHGOFF,"$44,594.97","$170,197.62","$98,572.57"
1058705533,"Wavefront Research, Inc.",Bethlehem,PA,489789.2203,WELLS FARGO BANK NATL ASSOC,PA,2653666.487,19-May-98,2035.750378,-20.3184577,14.42437739,1.140492347,-2.410271741,0.853827016,23892.86671,3.031816152,0,N,,30-Apr-01,"$163,456.07",$0.00,P I F,"$44,598.89","$170,203.23","$98,573.90"
1058712401,"Jo M. Katz, Esq",Albany,NY,489844.0025,KEYBANK NATIONAL ASSOCIATION,OH,2653955.501,20-May-98,2035.754875,-20.33087612,14.42510028,1.140482762,-2.410645233,0.853830605,23895.56553,3.032152605,0,N,,31-Jan-99,"$163,460.54",$0.00,P I F,"$44,602.81","$170,208.84","$98,575.22"
1058719269,"S & K TRADING & CONSULTING,INC",ELLICOTT CITY,MD,489898.7846,MANUFACTURERS & TRADERS TR CO,MD,2654244.515,28-Feb-97,2035.759372,-20.34329454,14.42582316,1.140473177,-2.411018724,0.853834194,23898.26435,3.032489059,Y,N,,30-Sep-97,"$163,465.01",$0.00,P I F,"$44,606.72","$170,214.45","$98,576.55"
1058726137,"Griffin Iron Works, Inc.",Barrington,RI,489953.5668,BANK OF AMERICA NATL ASSOC,NC,2654533.529,20-May-98,2035.763869,-20.35571296,14.42654605,1.140463592,-2.411392216,0.853837783,23900.96316,3.032825513,0,N,,31-Mar-99,"$163,469.48",$0.00,P I F,"$44,610.64","$170,220.07","$98,577.88"
1058733005,NSG CORP,BATTLE MOUNTAIN,NV,490008.3489,WELLS FARGO BANK NATL ASSOC,SD,2654822.543,28-Feb-97,2035.768367,-20.36813138,14.42726894,1.140454006,-2.411765707,0.853841372,23903.66198,3.033161967,N,N,16-May-06,31-Jul-97,"$163,473.95",$0.00,CHGOFF,"$44,614.56","$170,225.68","$98,579.21"
1058739873,4-Corners Liquor Store,West Sand Lake,NY,490063.1311,KEYBANK NATIONAL ASSOCIATION,OH,2655111.557,21-May-98,2035.772864,-20.3805498,14.42799183,1.140444421,-2.412139199,0.853844961,23906.3608,3.03349842,0,N,,30-Jun-98,"$163,478.42",$0.00,P I F,"$44,618.48","$170,231.29","$98,580.54"
1058746742,"Guild Optical Associates, Inc.",Amherst,NH,490117.9132,KEYBANK NATIONAL ASSOCIATION,OH,2655400.571,26-May-98,2035.777361,-20.39296823,14.42871471,1.140434836,-2.41251269,0.85384855,23909.05961,3.033834874,N,N,,30-Jun-98,"$163,482.89",$0.00,P I F,"$44,622.39","$170,236.90","$98,581.87"
1058753610,"AGN COMPANY, LLC.",ROCK HILL,SC,490172.6954,FIRST BANK,MO,2655689.585,07-Feb-06,2035.781858,-20.40538665,14.4294376,1.140425251,-2.412886182,0.853852139,23911.75843,3.034171328,N,N,26-Mar-12,31-Mar-06,"$163,487.37",$0.00,CHGOFF,"$44,626.31","$170,242.51","$98,583.20"
1058760478,"Wavefront Research, Inc.",Bethlehem,PA,490227.4776,WELLS FARGO BANK NATL ASSOC,PA,2655978.599,26-May-98,2035.786355,-20.41780507,14.43016049,1.140415666,-2.413259673,0.853855727,23914.45725,3.034507782,Y,N,,30-Jun-01,"$163,491.84",$0.00,P I F,"$44,630.23","$170,248.12","$98,584.52"
1058767346,Earth Bound,South China,ME,490282.2597,KEYBANK NATIONAL ASSOCIATION,OH,2656267.613,27-May-98,2035.790852,-20.43022349,14.43088338,1.14040608,-2.413633165,0.853859316,23917.15606,3.034844235,N,N,,31-Aug-98,"$163,496.31",$0.00,P I F,"$44,634.14","$170,253.74","$98,585.85"
1058774214,Inland Reef Aquaria,Nashua,NH,490337.0419,BANK OF AMERICA NATL ASSOC,RI,2656556.627,28-May-98,2035.795349,-20.44264191,14.43160626,1.140396495,-2.414006656,0.853862905,23919.85488,3.035180689,N,N,,30-Jun-98,"$163,500.78",$0.00,P I F,"$44,638.06","$170,259.35","$98,587.18"
1058781083,"Gava Group, Inc.",Weymouth (Town of),MA,490391.824,BANK OF AMERICA NATL ASSOC,RI,2656845.641,29-May-98,2035.799846,-20.45506033,14.43232915,1.14038691,-2.414380148,0.853866494,23922.5537,3.035517143,Y,N,,31-Jul-00,"$163,505.25",$0.00,P I F,"$44,641.98","$170,264.96","$98,588.51"
1058787951,Earth Bound,South China,ME,490446.6062,KEYBANK NATIONAL ASSOCIATION,OH,2657134.655,01-Jun-98,2035.804343,-20.46747875,14.43305204,1.140377325,-2.414753639,0.853870083,23925.25251,3.035853597,Y,N,,31-May-01,"$163,509.72",$0.00,P I F,"$44,645.89","$170,270.57","$98,589.84"
1058794819,Pantalone Construction Co. Inc,Niskayuna (Town of),NY,490501.3883,KEYBANK NATIONAL ASSOCIATION,OH,2657423.669,01-Jun-98,2035.80884,-20.47989717,14.43377493,1.14036774,-2.415127131,0.853873672,23927.95133,3.03619005,Y,N,,30-Sep-99,"$163,514.19",$0.00,P I F,"$44,649.81","$170,276.18","$98,591.17"
1058801687,"Osmun Music, Inc.",Arlington (Town of),MA,490556.1705,BANK OF AMERICA NATL ASSOC,NC,2657712.683,02-Jun-98,2035.813337,-20.49231559,14.43449781,1.140358154,-2.415500622,0.853877261,23930.65015,3.036526504,T,N,,31-Jul-98,"$163,518.66",$0.00,P I F,"$44,653.73","$170,281.80","$98,592.50"
1058808555,"Ambiance Unlimited, Inc.",Clifton Park,NY,490610.9527,KEYBANK NATIONAL ASSOCIATION,OH,2658001.697,04-Jun-98,2035.817834,-20.50473401,14.4352207,1.140348569,-2.415874113,0.85388085,23933.34896,3.036862958,Y,N,,30-Apr-00,"$163,523.13",$0.00,P I F,"$44,657.64","$170,287.41","$98,593.83"
1058815424,"Westwood Construction Company,",Boston,MA,490665.7348,BANK OF AMERICA NATL ASSOC,RI,2658290.711,05-Jun-98,2035.822331,-20.51715243,14.43594359,1.140338984,-2.416247605,0.853884439,23936.04778,3.037199412,Y,N,,31-Aug-98,"$163,527.60",$0.00,P I F,"$44,661.56","$170,293.02","$98,595.15"
1058822292,POWDER TECH SOLUTIONS INC,ORLANDO,FL,490720.517,BANCO POPULAR NORTH AMERICA,NY,2658579.724,07-Feb-06,2035.826828,-20.52957086,14.43666648,1.140329399,-2.416621096,0.853888028,23938.7466,3.037535865,0,N,15-Sep-09,31-Jul-06,"$163,532.07",$0.00,CHGOFF,"$44,665.48","$170,298.63","$98,596.48"
1058829160,Mountain Oil,North Branch,NY,490775.2991,KEYBANK NATIONAL ASSOCIATION,OH,2658868.738,12-Jun-98,2035.831325,-20.54198928,14.43738936,1.140319814,-2.416994588,0.853891617,23941.44542,3.037872319,N,N,16-Aug-01,30-Jun-98,"$163,536.54",$0.00,CHGOFF,"$44,669.40","$170,304.24","$98,597.81"
1058836028,"BCS NETWORKS, INC.",TRAVERSE CITY,MI,490830.0813,NORTHWESTERN BANK,MI,2659157.752,07-Feb-06,2035.835822,-20.5544077,14.43811225,1.140310228,-2.417368079,0.853895206,23944.14423,3.038208773,Y,N,,31-Mar-06,"$163,541.01",$0.00,P I F,"$44,673.31","$170,309.86","$98,599.14"
1058842896,Night Out Passbook,Cheektowaga (Town of),NY,490884.8634,KEYBANK NATIONAL ASSOCIATION,OH,2659446.766,12-Jun-98,2035.840319,-20.56682612,14.43883514,1.140300643,-2.417741571,0.853898795,23946.84305,3.038545227,Y,N,,30-Sep-98,"$163,545.48",$0.00,P I F,"$44,677.23","$170,315.47","$98,600.47"
1058849765,Action Bookkeeping & Tax Servi,Buffalo,NY,490939.6456,KEYBANK NATIONAL ASSOCIATION,OH,2659735.78,15-Jun-98,2035.844816,-20.57924454,14.43955803,1.140291058,-2.418115062,0.853902384,23949.54187,3.03888168,Y,N,,31-Aug-98,"$163,549.95",$0.00,P I F,"$44,681.15","$170,321.08","$98,601.80"
1058856633,Action Bookkeeping & Tax Servi,Buffalo,NY,490994.4277,KEYBANK NATIONAL ASSOCIATION,OH,2660024.794,15-Jun-98,2035.849313,-20.59166296,14.44028091,1.140281473,-2.418488554,0.853905972,23952.24068,3.039218134,N,N,,30-Jun-98,"$163,554.42",$0.00,P I F,"$44,685.06","$170,326.69","$98,603.13"
1058863501,Big Tree Lawn Care,Orchard Park,NY,491049.2099,KEYBANK NATIONAL ASSOCIATION,OH,2660313.808,17-Jun-98,2035.85381,-20.60408138,14.4410038,1.140271888,-2.418862045,0.853909561,23954.9395,3.039554588,N,N,,31-Aug-98,"$163,558.89",$0.00,P I F,"$44,688.98","$170,332.30","$98,604.45"
1058870369,"Numa, Inc.",Chicopee,MA,491103.9921,KEYBANK NATIONAL ASSOCIATION,OH,2660602.822,18-Jun-98,2035.858307,-20.6164998,14.44172669,1.140262302,-2.419235537,0.85391315,23957.63832,3.039891042,Y,N,,31-Aug-98,"$163,563.36",$0.00,P I F,"$44,692.90","$170,337.92","$98,605.78"
1058877237,"Horizon Associates, Inc.",Boston,MA,491158.7742,BANK OF AMERICA NATL ASSOC,RI,2660891.836,19-Jun-98,2035.862804,-20.62891822,14.44244958,1.140252717,-2.419609028,0.853916739,23960.33713,3.040227495,Y,N,,30-Jun-00,"$163,567.83",$0.00,P I F,"$44,696.81","$170,343.53","$98,607.11"
1058884106,WOODVIEW FAMILY CARE PLC,MUSKEGON,MI,491213.5564,COMMUNITY SHORES BANK,MI,2661180.85,07-Feb-06,2035.867301,-20.64133664,14.44317246,1.140243132,-2.41998252,0.853920328,23963.03595,3.040563949,Y,N,09-Sep-08,31-Mar-06,"$163,572.30",$0.00,CHGOFF,"$44,700.73","$170,349.14","$98,608.44"
1058890974,"Mexico Farm & Home Center, Inc",Mexico,NY,491268.3385,KEYBANK NATIONAL ASSOCIATION,OH,2661469.864,23-Jun-98,2035.871798,-20.65375506,14.44389535,1.140233547,-2.420356011,0.853923917,23965.73477,3.040900403,Y,N,,31-Oct-98,"$163,576.77",$0.00,P I F,"$44,704.65","$170,354.75","$98,609.77"
1058897842,DIMENSIONS,OCEAN CITY,MD,491323.1207,"PNC BANK, NATIONAL ASSOCIATION",DE,2661758.878,07-Feb-06,2035.876295,-20.66617349,14.44461824,1.140223962,-2.420729503,0.853927506,23968.43358,3.041236857,0,N,15-Apr-13,28-Feb-06,"$163,581.24",$0.00,CHGOFF,"$44,708.56","$170,360.36","$98,611.10"
